articulationpoint	averagebetweenness	averagecloseness	averagenodeconnectivity	averageeccentricity	averagepathlength	clusteringcoefficient	cohesiveness	compactness	globalefficiency	networkcentralization	networkdensity	networkdiameter	networkheterogeneity
CCNI	1	7312.99707436769	4.0362640584674e-05	27.1319365798414	4.22885994714987	2.38046193003637	0.031684332748861	0.999999652161935	28.3480475624937	0.439833076762973	0.773371218822101	0.00256082459460514	6	3.6697935150072
IL18	1	7312.96432616083	4.03627377650574e-05	27.1319365798414	4.22885994714987	2.38045574821346	0.0316829990006508	0.999999652161935	28.3480475624937	0.43983411448973	0.773371218822101	0.00256082459460514	6	3.66987628177336
VGLL4	1	7312.30020762554	4.03648402519974e-05	27.1315590788977	4.22876557191393	2.38033038369524	0.0316792864342655	0.999999652157096	28.346743231062	0.439854059627737	0.773465638595668	0.00256078896450191	6	3.67016478952304
NUDC	2	7311.01472253681	4.03682915911118e-05	27.1124952812382	4.22838807097018	2.38034826626378	0.0316760717292138	0.999999651912515	28.3467343637413	0.439767476101207	0.773373053772417	0.00255898964428865	6	3.67210002571
SEPT6	1	7312.98508871273	4.03626830216368e-05	27.1298603246508	4.22885994714987	2.38045966752482	0.0316826282250382	0.999999652135315	28.3454078055621	0.43983350194887	0.773371414787669	0.00256062862903736	6	3.67011129296595
UBAP2L	1	7313.04171385423	4.03625245622746e-05	27.1260853152133	4.22885994714987	2.38047035655579	0.0316827942843847	0.999999652086905	28.3436759185504	0.439831798533019	0.773371771088701	0.00256027232800503	6	3.67034122039793
SCRIB	1	7313.00084937712	4.03626287587395e-05	27.1266515666289	4.22885994714987	2.38046264263844	0.0316840570504323	0.999999652094167	28.3458700411636	0.439832805083435	0.773371717643546	0.00256032577315988	6	3.67033286359356
ADSS	1	7312.97782181955	4.03626959209099e-05	27.1285390713477	4.22885994714987	2.38045829576584	0.0316802443932137	0.999999652118373	28.3410037151673	0.439833578553593	0.77337153949303	0.00256050392367604	6	3.67023926249451
ETFB	1	7312.99226123063	4.03626546689533e-05	27.1313703284258	4.22885994714987	2.38046102146874	0.0316841113601779	0.999999652154676	28.3434196031303	0.439833222252561	0.773371272267256	0.00256077114945029	6	3.66984972969319
MANF	1	7312.96177802944	4.0362744228184e-05	27.1323140807852	4.22885994714987	2.38045526720707	0.031683476235727	0.999999652166775	28.346743231062	0.439834184265349	0.773371183191998	0.00256086022470837	6	3.66979519247821
HMGCS1	1	7312.96026802568	4.03627479444192e-05	27.1309928274821	4.22885994714987	2.38045498216624	0.0316826556502632	0.999999652149836	28.3502749939182	0.439834191688287	0.773371307897359	0.00256073551934706	6	3.6700014689012
AIMP1	1	7313.00254813137	4.03626219101288e-05	27.1251415628539	4.22885994714987	2.38046296330937	0.0316729707462746	0.9999996520748	28.3341043825803	0.439832702646888	0.773371860163959	0.00256018325274695	6	3.67061144864492
LAGE3	1	7312.97074367687	4.03627163225699e-05	27.1266515666289	4.22885994714987	2.38045695963697	0.0316815795417735	0.999999652094167	28.3534429702148	0.439833735919883	0.773371717643546	0.00256032577315988	6	3.67054288485143
PSME2	1	7313.00349188374	4.0362620223995e-05	27.1260853152133	4.22885994714987	2.38046314145988	0.0316686024250772	0.999999652086905	28.331242756509	0.439832713039002	0.773371771088701	0.00256027232800503	6	3.67054705646172
TTLL12	1	7312.99141185349	4.03626547634049e-05	27.1236315590789	4.22885994714987	2.38046086113328	0.0316754926354272	0.99999965205543	28.3325464612215	0.43983300847194	0.773372002684372	0.00256004073233402	6	3.67075354990469
KCNE3	1	7312.18827859568	4.03651486386065e-05	27.1313703284258	4.22876557191393	2.38030925504402	0.0316787350827885	0.999999652154676	28.3441349414138	0.439857650845231	0.77346565641072	0.00256077114945029	6	3.67023302264641
TFDP1	1	7313.00783314457	4.03626070899799e-05	27.1262740656852	4.22885994714987	2.38046396095226	0.0316791048893943	0.999999652089325	28.3361071239527	0.439832580910702	0.773371753273649	0.00256029014305665	6	3.67048656154042
DPYSL3	1	7312.97772744434	4.03626967191699e-05	27.1298603246508	4.22885994714987	2.38045827795079	0.0316828074222319	0.999999652135315	28.3364881681773	0.439833620122046	0.773371414787669	0.00256062862903736	6	3.67004392775027
ZMYM3	1	7313.02368818422	4.03625615032863e-05	27.1294828237071	4.22885994714987	2.38046695388093	0.031684437131669	0.999999652130475	28.3413689667177	0.439832188979566	0.773371450417772	0.00256059299893413	6	3.66996118624028
ENDOG	1	7312.96017365044	4.03627483462945e-05	27.1317478293696	4.22885994714987	2.38045496435119	0.0316829567411924	0.999999652159516	28.3479044743658	0.439834224349215	0.773371236637152	0.00256080677955352	6	3.66989637140633
TRIM25	1	7312.99650811628	4.03626391693117e-05	27.123442808607	4.22885994714987	2.38046182314606	0.0316789490006922	0.999999652053009	28.3428500555738	0.439832839228949	0.773372020499424	0.0025600229172824	6	3.67071863854988
FKBP8	1	7313.00906002265	4.03626068123432e-05	27.1185352963382	4.22885994714987	2.38046419254793	0.0316582487763184	0.999999651990043	28.320288465666	0.439832379600619	0.773372483690766	0.00255955972594037	6	3.67143210569985
NUDCD3	1	7313.00981502453	4.03626038082954e-05	27.118912797282	4.22885994714987	2.38046433506834	0.0316770029372055	0.999999651994887	28.3617434639197	0.439832341892091	0.773372448060662	0.0025595953560436	6	3.67149399386441
CDK20	1	7312.97829369575	4.03626938527542e-05	27.1272178180445	4.22885994714987	2.3804583848411	0.031682097277443	0.999999652101429	28.3533475508228	0.439833522139263	0.773371664198391	0.00256037921831473	6	3.67042193089744
FRG1	1	7312.97621744059	4.0362701914349e-05	27.1311815779539	4.22885994714987	2.38045799290997	0.0316838814693938	0.999999652152256	28.3448190346288	0.439833704743542	0.773371290082307	0.00256075333439867	6	3.66989469588018
ARHGEF1	1	7312.97659494151	4.03627000623153e-05	27.1287278218196	4.22885994714987	2.38045806417017	0.0316833059023766	0.999999652120793	28.3535692306224	0.439833623091222	0.773371521677978	0.00256052173872766	6	3.67023691896949
USP3	1	7312.98990184977	4.03626599028781e-05	27.1283503208758	4.22885994714987	2.38046057609245	0.0316812704685715	0.999999652115953	28.3534429702148	0.439833188107046	0.773371557308082	0.00256048610862443	6	3.67031547421332
CAPRIN1	1	7313.02529256321	4.03625560990219e-05	27.1274065685164	4.22885994714987	2.38046725673681	0.0316827798462314	0.99999965210385	28.3403045724015	0.439832082089256	0.77337164638334	0.00256039703336634	6	3.67010399747017
NFE2L1	1	7312.97385805968	4.03627084584848e-05	27.1304265760664	4.22885994714987	2.38045754753368	0.0316830409731655	0.999999652142576	28.3456939681692	0.439833759673284	0.773371361342514	0.00256068207419221	6	3.6700233447409
NAB2	1	7312.4289354473	4.03644960724953e-05	27.1274065685164	4.22876557191393	2.38035468342564	0.0316797247505092	0.99999965210385	28.3553036483605	0.439850572628284	0.773466030526804	0.00256039703336634	6	3.67067746024587
FAT1	1	7312.95913552286	4.03627513077724e-05	27.1315590788977	4.22885994714987	2.38045476838562	0.0316828075526848	0.999999652157096	28.3519613034332	0.439834240679679	0.773371254452204	0.00256078896450191	6	3.66993302169369
HIC1	1	7312.98905247259	4.03626646926185e-05	27.1277840694602	4.22885994714987	2.38046041575699	0.0316802712163242	0.999999652108691	28.33637720482	0.439833247490549	0.773371610753236	0.00256043266346958	6	3.67030748085857
ZNF267	1	7312.95668176669	4.03627587989766e-05	27.1325028312571	4.22885994714987	2.38045430519428	0.031682873106455	0.999999652169195	28.3454390240413	0.439834347569989	0.773371165376946	0.00256087803975999	6	3.66980853808045
ZNF235	1	7312.96017365043	4.03627485350153e-05	27.1319365798414	4.22885994714987	2.38045496435119	0.0316829518862348	0.999999652161935	28.3493520183543	0.439834222864627	0.773371218822101	0.00256082459460514	6	3.66987589746597
PUM1	1	7313.01085315217	4.03625987616681e-05	27.1277840694602	4.22885994714987	2.38046453103391	0.0316845304249737	0.999999652108691	28.3508808754848	0.439832518558021	0.773371610753236	0.00256043266346958	6	3.67020526933361
MDC1	1	7313.12778406948	4.03622732899218e-05	27.0998489996225	4.22885994714987	2.38048660388286	0.031633221761411	0.999999651750078	28.2886118942332	0.439828546395339	0.773374247380876	0.00255779603583034	6	3.67322032522257
KANK1	1	7312.41421291052	4.03645381715948e-05	27.1294828237071	4.22876557191393	2.38035190427759	0.0316789538507123	0.999999652130475	28.3512625166372	0.439850999595692	0.773465834561236	0.00256059299893413	6	3.6703312790205
NCOA6	1	7313.01878067192	4.0362577608889e-05	27.1192902982257	4.22885994714987	2.38046602749824	0.0316638472907946	0.999999651999731	28.3169544299331	0.439832102873482	0.773372412430559	0.00255963098614684	6	3.67130587991891
GSE1	1	7313.01679879196	4.03625856236573e-05	27.1287278218196	4.22885994714987	2.38046565338216	0.0316832833849965	0.999999652120793	28.3473963873294	0.439832427107423	0.773371521677978	0.00256052173872766	6	3.67018537935659
DIP2A	1	7313.03680634198	4.03625722452552e-05	27.1291053227633	4.22885994714987	2.3804694301731	0.0316832112804568	0.999999652125634	28.3582481236372	0.43983247194197	0.773371486047875	0.00256055736883089	6	3.67023100860505
PDCD11	1	7312.99216685543	4.03626541915882e-05	27.1291053227633	4.22885994714987	2.38046100365369	0.0316859791425261	0.999999652125634	28.347014800788	0.439833149507765	0.773371486047875	0.00256055736883089	6	3.66993682896621
BMS1	1	7312.98763684409	4.03626683475553e-05	27.1309928274821	4.22885994714987	2.38046014853121	0.0316852163930179	0.999999652149836	28.3445328856692	0.43983335438086	0.773371307897359	0.00256073551934706	6	3.66981940104704
GANAB	1	7313.01812004526	4.03625788327587e-05	27.1194790486976	4.22885994714987	2.38046590279288	0.0316730103960902	0.999999652002153	28.3318309079896	0.439832112968678	0.773372394615508	0.00255964880119845	6	3.67117961049342
COG2	1	7312.95705926764	4.03627573911058e-05	27.1315590788977	4.22885994714987	2.38045437645449	0.031681518092732	0.999999652157096	28.3414957487089	0.439834307486123	0.773371254452204	0.00256078896450191	6	3.66994357279318
LTBP1	1	7312.16798791997	4.03651761996092e-05	27.1319365798414	4.22876557191393	2.38030542480792	0.0316788059985758	0.999999652161935	28.3441349414138	0.439857684693827	0.773465602965565	0.00256082459460514	6	3.67014643991113
LTBP2	1	7312.10305775764	4.03653425387707e-05	27.1325028312571	4.22876557191393	2.38029316805241	0.0316785161463689	0.999999652169195	28.3441349414138	0.439859466495912	0.77346554952041	0.00256087803975999	6	3.67008225315934
NAA35	1	7312.95639864099	4.03627595843212e-05	27.1325028312571	4.22885994714987	2.38045425174913	0.0316828045995254	0.999999652169195	28.3426879223275	0.439834354992927	0.773371165376946	0.00256087803975999	6	3.66980948135828
TNFRSF14	2	7309.9508305021	4.03713857801904e-05	27.1198565496414	4.2281993204983	2.38014739927317	0.0316801119895189	0.999999652006997	28.3951053795911	0.43979271082514	0.773466743128868	0.00255968443130169	6	3.67159750478129
NOLC1	1	7313.0407701019	4.0362507219918e-05	27.1206115515289	4.22885994714987	2.38047017840527	0.0316657184936958	0.999999652016685	28.3232456203109	0.439831393240593	0.773372287725198	0.00255975569150815	6	3.67087192823916
USP36	1	7312.98452246131	4.03626882535148e-05	27.1281615704039	4.22885994714987	2.38045956063451	0.031682507920627	0.999999652113532	28.3561794161009	0.43983353787589	0.773371575123133	0.00256046829357281	6	3.67036202052895
NCAPH	1	7312.98055870141	4.03626874447369e-05	27.1289165722914	4.22885994714987	2.38045881240234	0.0316819682772655	0.999999652123214	28.3362181183572	0.439833504324211	0.773371503862927	0.00256053955377928	6	3.67012048986932
EMC2	2	7310.73735371837	4.03689717471306e-05	27.1319365798414	4.22838807097018	2.38029589794253	0.0316834082900799	0.999999652161935	28.3480475624937	0.439774746126895	0.773371218822101	0.00256082459460514	6	3.66985088246196
WTAP	1	7312.99773499433	4.0362637757458e-05	27.1306153265383	4.22885994714987	2.38046205474173	0.0316842064821978	0.999999652144996	28.3446282686557	0.439833011441117	0.773371343527462	0.00256069988924382	6	3.66994347190961
HERPUD1	1	7313.00868252168	4.03626082182855e-05	27.1283503208758	4.22885994714987	2.38046412128772	0.0316819172505863	0.999999652115953	28.3423390769788	0.439832664047609	0.773371557308082	0.00256048610862443	6	3.67025547815497
MORF4L2	1	7313.01840317102	4.03625794796412e-05	27.1202340505851	4.22885994714987	2.38046595623804	0.0316699436754725	0.999999652011841	28.323883821068	0.439832159881647	0.773372323355301	0.00255972006140492	6	3.67117762650221
SUZ12	1	7313.21413741037	4.03619980696567e-05	27.0730464326161	4.22885994714987	2.38050290465509	0.0315752245207297	0.999999651405307	28.1960328167383	0.439824908264882	0.773376777118205	0.00255526629850081	6	3.67559457656266
SIRT1	1	7313.46923367307	4.0361405470992e-05	27.0938089845225	4.22885994714987	2.38055105873961	0.0316326587591214	0.999999651672443	28.2925595621532	0.439819456562178	0.773374817462527	0.00255722595417862	6	3.67384504060665
RAB3GAP1	1	7312.98659871643	4.03626875280114e-05	27.1292940732352	4.22885994714987	2.38045995256564	0.0316819970445098	0.999999652128055	28.346473593086	0.439833591321048	0.773371468232823	0.00256057518388251	6	3.67021280170039
SLC39A14	1	7312.98357870893	4.0362679918751e-05	27.1325028312571	4.22885994714987	2.38045938248399	0.0316837755737805	0.999999652169195	28.3454390240413	0.439833507293388	0.773371165376946	0.00256087803975999	6	3.6697525348919
PCYT2	2	7310.75660626653	4.0368922276079e-05	27.1300490751227	4.22838807097018	2.38029953289916	0.0316825821967924	0.999999652137735	28.3425135079713	0.439774219395195	0.773371396972617	0.00256064644408897	6	3.67007352102565
LRRC14	1	7312.96470366174	4.0362735302589e-05	27.1313703284258	4.22885994714987	2.38045581947367	0.0316820199524006	0.999999652154676	28.3411142531509	0.439834068467513	0.773371272267256	0.00256077114945029	6	3.66991335259602
POLD3	1	7313.0078331446	4.03626079948528e-05	27.1287278218196	4.22885994714987	2.38046396095226	0.0316818279136975	0.999999652120793	28.3403198039019	0.439832668501372	0.773371521677978	0.00256052173872766	6	3.67015990629083
OXA1L	1	7312.98018120045	4.03626903815566e-05	27.1294828237071	4.22885994714987	2.38045874114213	0.031682736807598	0.999999652130475	28.3437698217769	0.439833541438903	0.773371450417772	0.00256059299893413	6	3.67013949371792
PDIA6	1	7313.01170252924	4.03625969463933e-05	27.1213665534164	4.22885994714987	2.38046469136937	0.0316784532639874	0.999999652026372	28.336711964169	0.439832360894813	0.773372216464991	0.00255982695171462	6	3.67081256055276
PMVK	1	7312.95894677238	4.03627518914871e-05	27.1313703284258	4.22885994714987	2.38045473275552	0.0316829957623732	0.999999652154676	28.3532661326871	0.43983425255638	0.773371272267256	0.00256077114945029	6	3.66994542566758
CDK10	1	7312.96687429218	4.03627288658085e-05	27.1311815779539	4.22885994714987	2.38045622921986	0.031682750931104	0.999999652152256	28.3433242246925	0.439834000176482	0.773371290082307	0.00256075333439867	6	3.66995492988201
PTGES3	1	7312.99471498678	4.03626438768919e-05	27.1202340505851	4.22885994714987	2.38046148466008	0.031675586915362	0.999999652011841	28.3333253847511	0.439832796175908	0.773372323355301	0.00255972006140492	6	3.67120132577755
SURF1	1	7312.98027557565	4.03626898431327e-05	27.1283503208758	4.22885994714987	2.38045875895719	0.0316813321780305	0.999999652115953	28.3317203865352	0.439833502839625	0.773371557308082	0.00256048610862443	6	3.67030502651363
NOD1	1	7312.99103435258	4.03626575675431e-05	27.1272178180445	4.22885994714987	2.38046078987307	0.0316807884459804	0.999999652101429	28.3370447902113	0.43983314060024	0.773371664198391	0.00256037921831473	6	3.67040389975239
STK38	1	7312.99216685542	4.03626533573021e-05	27.126462816157	4.22885994714987	2.38046100365369	0.0316819138958423	0.999999652091746	28.3377761670188	0.439833070824621	0.773371735458598	0.00256030795810826	6	3.67040062641188
PVRL1	1	7312.95762551909	4.03627562581695e-05	27.1323140807852	4.22885994714987	2.3804544833448	0.0316828265553299	0.999999652166775	28.346743231062	0.439834320847412	0.773371183191998	0.00256086022470837	6	3.6698355093626
SFSWAP	1	7312.96007927521	4.03627488245164e-05	27.1323140807852	4.22885994714987	2.38045494653614	0.0316831382324147	0.999999652166775	28.342592548438	0.439834236225916	0.773371183191998	0.00256086022470837	6	3.66980955148869
SRRM1	1	7313.07153642879	4.03624171013883e-05	27.1094752736882	4.22885994714987	2.3804759861121	0.0316273111742775	0.999999651873738	28.2691601794338	0.439830197553711	0.773373338813243	0.00255870460346278	6	3.67214887633686
DHX38	1	7312.99915062288	4.03626331211492e-05	27.1272178180445	4.22885994714987	2.38046232196751	0.031682056047813	0.999999652101429	28.3360434121243	0.439832874859054	0.773371664198391	0.00256037921831473	6	3.67025573350057
NFKBIL1	1	7312.22876557186	4.03650306991625e-05	27.1306153265383	4.22876557191393	2.38031689770116	0.0316787135802327	0.999999652144996	28.3519613034332	0.439856296010551	0.773465727670926	0.00256069988924382	6	3.67032408632043
